명칭,지번주소,도로명주소,X좌표(GRS80TM),Y좌표(GRS80TM),위도X좌표(WGS84),경도Y좌표(WGS84),역사_ID,호선,총 면적,구분,주소(혼재)
신상도문고,,서울특별시 동작구 양녕로20길 108 신상도교회 3층,,,126.9452223,37.49701112,,,,,
아트앤힐링작은도서관,,서울특별시 동작구 상도로62길 61 지하1층,,,126.93848,37.50387013,,,,,
애스톤파크작은도서관,,서울특별시 동작구 상도로346-2 ,,,126.9498544,37.4975753,,,,,
약수도서관,,서울특별시 동작구 양녕로22바길 64(상도동),,,126.9474565,37.4978869,,,,,
양문작은도서관,,서울특별시 동작구 시흥대로646 1층,,,126.9051387,37.4894807,,,,,
양문작은도서관,,서울특별시 동작구 시흥대로646 1층,,,126.9072134,37.48938436,,,,,
열림카페속작은도서관,,서울특별시 동작구 여의대방로 44길 22 열림교회1층 ,,,126.9264682,37.50840148,,,,,
오손도손우리동네작은도서관,,서울특별시 동작구 양녕로 266 2층,,,126.9464664,37.5033678,,,,,
주님의숲작은도서관,,서울특별시 동작구 사당로17길 31 (사당동) 사당중앙교회 1층 ,,,126.9824604,37.49217125,,,,,
중소기업연구원자료실,,서울특별시 동작구 신대방1가길 77,,,126.9060992,37.48678099,,,,,
중앙대학교병원의학정보실,,서울특별시 동작구 흑석로 102 중앙대학교병원 본관 B2,,,126.9603489,37.50715267,,,,,
지혜문고,,서울특별시 동작구 장승배기로 19길 50 노량진2동어린이집,,,126.9371924,37.50828965,,,,,
지혜샘터작은도서관,,서울특별시 동작구 상도로34길 34 (상도동) 1층 ,,,126.9529989,37.50856136,,,,,
하늘사다리문고,,서울특별시 동작구 현충로 119 B상가 207호 (명수대현대아파트) ,,,126.9663286,37.50853305,,,,,
한숲문고,,서울특별시 동작구 알마타길 37 대방1차e-편한세상 관리사무소 2층,,,126.9291808,37.51221716,,,,,
행복한래미안작은도서관,,서울특별시 동작구 상도로53길 8 (래미안상도3차아파트) 관리사무소 ,,,126.9557248,37.50013243,,,,,
헤브론문고,,서울특별시 동작구 상도로 217-10 헤브론교회 1층,,,126.9426084,37.50632109,,,,,
흑석동작은도서관,,서울특별시 동작구 흑석한강로 11 (흑석동) 흑석동주민센터 2층,,,126.9665943,37.50578061,,,,,
가좌행복작은도서관,,서울특별시 마포구 성암로 28,,,126.9133007,37.56915355,,,,,
가좌행복작은도서관,,서울시 마포구 성암로 28,,,126.9133007,37.56915355,,,,,
공덕동문고(마실길북카페),,서울특별시 마포구 만리재옛길 84 공덕동주민센터 ,,,126.9600304,37.55016941,,,,,
꿈나래어린이영어도서관,,서울특별시 마포구 월드컵로13길 80(망원동) 2층,,,126.9056816,37.55522747,,,,,
꿈빛도서관,,서울특별시 마포구 희우정로 109 화평교회 3층 ,,,126.9010278,37.55450757,,,,,
꿈을이루는작은도서관,,서울특별시 마포구 마포대로 7길 18 아현동 주민센터 2층 ,,,126.9521564,37.54710578,,,,,
남북하나재단북한전문자료실,,서울특별시 마포구 새창로 7 SNU빌딩 45층,,,126.9509232,37.54247829,,,,,
늘푸른소나무작은도서관,,서울특별시 마포구 백범로 227 2층 마포문화원 3층,,,126.955496,37.54223808,,,,,
담쟁이작은도서관,,서울특별시 마포구 포은로6길 25 석천감리교회,,,126.9787103,37.48168732,,,,,
도란도란Books,,서울특별시 마포구 새창로4길 25 B1층,,,126.9512162,37.54101496,,,,,
도화동문고,,서울시 마포구 도화길37 도화동주민센터 2층,,,126.9498753,37.54153106,,,,,
래미안밤섬리베뉴I아파트채움작은도서관,,서울특별시 마포구 독막로20나길 22(상수동) ,,,126.9255083,37.54725963,,,,,
마포구립서강도서관,,서울특별시 마포구 독막로 165,,,126.9320621,37.54773525,,,,,
마포어린이영어도서관,,서울특별시 마포구 도화4길 53 (도화동) 2층,,,126.9519197,37.53952992,,,,,
마포중앙도서관,,서울특별시 마포구 성산로 128(성산동),,,126.9082023,37.56379606,,,,,
마포푸르메어린이도서관,,서울특별시 마포구 월드컵북로 494 푸르메재단 넥슨어린이재활병원 1층,,,126.8805204,37.58464747,,,,,
망원1동문고,,서울시 마포구 포은로 6길 10 망원1동주민센터 2층,,,126.9055913,37.55558837,,,,,
복사골작은도서관,,서울특별시 마포구 도화4길 53 3~4층,,,126.9519197,37.53952992,,,,,
상암동문고,,서울특별시 마포구 매봉산로2길 16 상암동주민센터 ,,,126.8946747,37.57833716,,,,,
상암월드컵파크11단지도서관,,서울특별시 마포구 월드컵북로 502-37,,,126.8818297,37.58699214,,,,,
상암월드컵파크7단지도서관,,서울특별시 마포구 상암산로1길 92,,,126.8820997,37.58275843,,,,,
서강어린이영어도서관,,서울특별시 마포구 배범로 35 서강대학교 곤자가국제학사 지하1층,,,126.9388083,37.5509484,,,,,
서교동문고,,서울시 마포구 동교로15길 7 서교동주민센터 2층,,,126.9145897,37.55511048,,,,,
서울특별시교육청마포평생학습관,,서울특별시 마포구 홍익로2길 16,,,126.9242045,37.5543221,,,,,
서울특별시교육청마포평생학습관아현분관,,서울특별시 마포구 마포대로 224,,,126.9573466,37.55416693,,,,,
성메작은도서관,,서울특별시 마포구 월드컵북로30길 22 성산2동주민센터 2층,,,126.9145906,37.5551119,,,,,
성미산학교작은도서관꿈꾸는다락방,,서울특별시 마포구 성미산로3나길 6(성산동) 1층 3층 ,,,126.9089703,37.56861543,,,,,
성산글마루작은도서관,,서울특별시 마포구 월드컵북로 235 대우복지관 3층,,,126.9091863,37.56017425,,,,,
신수동문고,,서울특별시 마포구 독막로 192 신수동주민센터 ,,,126.9027732,37.56828229,,,,,
쎌북작은도서관,,서울특별시 마포구 신촌로 12길 11 신촌성결교회 ,,,126.9351046,37.54715946,,,,,
아름드리작은도서관,,서울특별시 성북구 길음로 13길 39 길음뉴타운아파트 본관 2층,,,127.098123,37.55000134,,,,,
아이도북센터,,서울특별시 마포구 만리재로 29 사랑의전화종합사회복지관 아이도북센터 아,,,127.098123,37.55000134,,,,,
에듀카페맘작은도서관,,서울시 마포구 성미산로17길 92-1(연남동) 지층,,,126.9174526,37.56568247,,,,,
연남동문고,,서울특별시 마포구 성미산로29길 17-9 연남동주민센터 ,,,126.9545543,37.54476769,,,,,
염리동문고,,서울특별시 마포구 숭문길 14 염리동주민센터 ,,,126.9456453,37.54706971,,,,,
와글와글작은도서관,,서울특별시 성북구 길음로 141(길음동 신안아파트) 3층,,,126.9071105,37.56886407,,,,,
용강동작은도서관,,서울특별시 마포구 토정로31길 31 용강동 복합청사 2층 ,,,126.942835,37.54232557,,,,,
자이열린작은도서관,,서울특별시 마포구 서강대길 40 103-402 마포자이2차아파트,,,126.9412939,37.54879782,,,,,
초록리본도서관,,서울특별시 마포구 동교로19길 4 2층 ,,,126.9179925,37.55559634,,,,,
초록숲작은도서관,,서울특별시 마포구 마포대로11길 44-81 아현문화건강센터 B1층,,,126.9512975,37.55212681,,,,,
푸른나무작은도서관,,서울특별시 마포구 만리재로 48 지층,,,126.9560837,37.54543847,,,,,
풀뿌리문고,,서울특별시 마포구 월드컵북로 190 풀뿌리문고 3층 ,,,126.9078965,37.56836101,,,,,
하늘꿈작은도서관,,서울특별시 마포구 숭문길 36 풍성한빌딩 풍성한교회,,,126.8344231,37.54902225,,,,,
한국경영자총협회자료실,,서울특별시 마포구 백범로 88 경총회관 지하2층,,,126.9411085,37.54794634,,,,,
한국연구원도서관,,서울특별시 마포구 토정로31길 12 3층,,,126.9424756,37.54145858,,,,,
한국영상자료원영상도서관,,서울특별시 마포구 월드컵북로 400 한국영상자료원,,,126.8898931,37.58045097,,,,,
한사랑문고,,서울특별시 마포구 월드컵북로 173-1 한사랑교회 ,,,126.9091364,37.56738358,,,,,
합정동문고,,서울특별시 마포구 월드컵로5길 11 합정동주민센터 ,,,126.9117247,37.55161512,,,,,
해오름문고,,서울특별시 마포구 월드컵로42길 12,,,126.8833386,37.57820529,,,,,
해오름작은도서관,,서울특별시 마포구 신촌로26길 10 우리마포복지관 2층,,,127.1384372,37.56665973,,,,,
DMC래미안e편한세상아파트1블럭작은도서관,,서울특별시 서대문구 수색로 100 1블럭 커뮤니티센터 ,,,126.9076539,37.57414641,,,,,
그린힐작은도서관,,서울특별시 서대문구 연희로14길70,,,126.9350708,37.56714849,,,,,
남가좌1동파랑새작은도서관,,서울특별시 서대문구 모래내로 15길 37 2층 ,,,126.9197815,37.57327826,,,,,
남가좌삼성래미안아파트푸른북카페,,서울특별시 서대문구 증가로 191 (삼성아파트) 푸른북카페,,,126.9160828,37.57806418,,,,,
남가좌새롬어린이도서관,,서울특별시 서대문구 증가로10길 16-15,,,126.9240451,37.5783399,,,,,
돈의문센트레빌작은도서관,,서울특별시 서대문구 독립문로14길33 206동 커뮤니티동,,,126.9592895,37.56591992,,,,,
동북아역사재단동북아역사자료실,,서울특별시 서대문구 통일로 81,,,126.9691142,37.56221656,,,,,
봉원교회샘뜰작은도서관,,서울특별시 서대문구 봉원사 2길 13 1층 봉원교회,,,126.946641,37.56790334,,,,,
북가좌1동늘푸른열린작은도서관,,서울특별시 서대문구 수색로 100-55 북가좌1동주민센터 2층,,,126.9101365,37.57436841,,,,,
북가좌2동가슴따뜻한작은도서관,,서울특별시 서대문구 응암로1길 10 북가좌2동주민센터 2층,,,126.911033,37.58159264,,,,,
북가좌2동이팝꽃향기작은도서관,,서울특별시 서대문구 불광천길 204,,,126.9109474,37.58373848,,,,,
북아현북카페,,서울특별시 서대문구 북아현로 24 북아현동주민센터 2층,,,126.9567951,37.55967614,,,,,
북한산더샵아파트작은도서관,,서울특별시 서대문구 통일로 510 커뮤니티센터 ,,,126.9411671,37.59456867,,,,,
새솔도서실,,서울특별시 서대문구 북아현로19길 58-21 이화여대종합사회복지관 1층 ,,,126.9506818,37.5638977,,,,,
서대문구립이진아기념도서관,,서울특별시 서대문구 독립문공원길 80,,,126.9555492,37.57295407,,,,,
서울특별시교육청서대문도서관,,서울특별시 서대문구 모래내로 412,,,126.9408583,37.58331954,,,,,
세빛도서관,,서울특별시 서대문구 통일로 35길 18 2층 ,,,126.9454939,37.58640372,,,,,
수화영상도서관,,서울특별시 서대문구 수색로 4가길 23 1층 ,,,126.9137991,37.57069457,,,,,
아낌없이주는나무,,서울특별시 서대문구 독립문로12길17 서은교회 1층,,,126.9611468,37.56792652,,,,,
어깨동무어린이도서관,,서울특별시 서대문구 거북골로 14길 32 DMC아이파크아파트 2층 458,,,126.9149689,37.57695677,,,,,
어린이도서관꿈꾸는세상,,서울특별시 서대문구 증가로8길 76-15,,,126.9277521,37.57912711,,,,,
연희동아이누리작은도서관,,서울특별시 서대문구 증가로 13-10 자치회관 연희동자치회관 2층,,,126.9308511,37.56936623,,,,,
연희파크푸르지오작은도서관,,서울특별시 서대문구 홍제천로136 UZ센터,,,126.9275107,37.57513727,,,,,
영광시각장애인모바일점자도서관,,서울특별시 서대문구 세검정로 78-19 2층,,,126.9547662,37.5597584,,,,,
이화여자대학교박물관전문도서관,,서울특별시 서대문구 이화여대길 52 이화여자대학교 박물관 내,,,126.9448232,37.55955735,,,,,
천연동하늘샘작은도서관,,서울특별시 서대문구 독립문로 27 서대문구보건소천연분소 ,,,126.9613536,37.56992171,,,,,
천연뜨란채문고,,서울특별시 서대문구 독립문로8길 54 107동 관리동 ,,,126.9588387,37.56623615,,,,,
충현동알음알음작은도서관,,서울특별시 서대문구 경기대로 40 2층 충현동자치회관 1층,,,126.9623734,37.56292966,,,,,
하늘샘어린이도서관,,서울특별시 서대문구 가좌로 154 서부제일교회,,,126.923177,37.58571423,,,,,
하뜰안도서관,,서울특별시 서대문구 가재울로 13 성은교회 1층,,,126.9221953,37.57369345,,,,,
햇살작은도서관,,서울특별시 서대문구 세검정로1길 45 홍은1동자치회관,,,127.1398729,37.55044679,,,,,
행복작은도서관,,서울특별시 서대문구 모래내로 334 홍은2동주민센터 구청제4별관 3층,,,127.0471316,37.66871632,,,,,
홍은2동논골작은도서관,,서울특별시 서대문구 연희로41가길 33 청년미래공동체주택 101동 102호 B01호,,,126.9330955,37.591278,,,,,
홍은도담도서관,,서울특별시 서대문구 홍은중앙로 129,,,126.9489548,37.60177311,,,,,
홍제1동새싹작은도서관,,서울특별시 서대문구 통일로27길 19 2층,,,126.9484117,37.58316354,,,,,
홍제2동꿈이있는작은도서관,,서울특별시 서대문구 통일로34길 27 2층,,,126.9493669,37.58610187,,,,,
홍제3동문화촌어린이작은도서관,,서울특별시 서대문구 세검정로4길 32 홍제3동주민센터 2층,,,126.9496893,37.59376361,,,,,
홍제천작은도서관,,서울특별시 서대문구 통일로 510 북한산더샵상가 지하1층 214호 ,,,126.9411671,37.59456867,,,,,
IT로 열린도서관,,서울특별시 서초구 방배로 36 이삭빌딩 301호,,,126.9979581,37.4780757,,,,,
KOTRA무역자료실,,서울특별시 서초구 헌릉로 13 KOTRA 본사 3층,,,127.0449169,37.46550983,,,,,
LH서초3단지행복도서관,,서울특별시 서초구 양재대로 2길 34 우면동 LH서초 3단지 아파트 ,,,127.025174,37.46902625,,,,,
LH서초4단지작은도서관,,서울특별시 서초구 양재대로2길 33 우면동 LH서초 4단지 아파트 ,,,127.0252853,37.4687542,,,,,
LH서초5단지작은도서관,,서울특별시 서초구 양재대로2길 11 LH서초5단지 작은도서관,,,127.0255375,37.45912974,,,,,
국립국악원국악자료실,,서울특별시 서초구 남부순환로 2364 국립국악원 국악박물관 306호,,,127.0098213,37.4777238,,,,,
국립외교원도서관,,서울특별시 서초구 남부순환로 2572,,,127.0311821,37.48376281,,,,,
국립중앙도서관,,서울특별시 서초구 반포대로 201,,,127.0032279,37.49742252,,,,,
그림책도서관,,서울특별시 서초구 명달로 150,,,127.0050971,37.49060375,,,,,
꿈 익는 작은도서관,,서울특별시 서초구 남부순환로 2271-5 소비코빌딩 B2F,,,126.9979741,37.474779,,,,,
내곡도서관,,서울특별시 서초구 청계산로7길 9-20,,,127.054445,37.45200429,,,,,
너나울도서관,,서울특별시 서초구 양재대로 2길 90 엘에이치스타힐스 서초힐스아파트,,,127.0168318,37.45657632,,,,,
네이처힐1단지 작은도서관,,서울특별시 서초구 형촌길 35 (우면동 서초네이처힐1단지) 경로당 옆,,,127.0177444,37.4635256,,,,,
네이처힐3단지작은도서관(꿈찾는도서관),,서울특별시 서초구 태봉로2길 60 서초네이처힐 3단지 305동 1층,,,127.0267824,37.4652302,,,,,
네이처힐4단지작은도서관,,서울특별시 서초구 태봉로 2길 5 서초네이처힐4단지 404동 1층 ,,,127.0250289,37.46221937,,,,,
