명칭,latitude,longitude,Station_line,구분,Area(m^2)
GS25 묵동현대점,37.60924647,127.0743815,,편의점,
지에스25묵동이편한점,37.61708972,127.0834643,,편의점,
CU중랑우림점,37.5953112,127.0993718,,편의점,
GS25 망우미디어점,37.60248835,127.1034187,,편의점,
지에스25면목금호,37.57794411,127.089123,,편의점,
GS25 묵동사랑점,37.61639562,127.0796621,,편의점,
세븐일레븐 상봉제일점,37.59534706,127.0826669,,편의점,
씨유 상봉대로점,37.59336694,127.0886433,,편의점,
씨유 면목금호점,37.58171649,127.0936399,,편의점,
GS25 중랑팰리스점,37.59652239,127.087565,,편의점,
GS25 먹골중앙점,37.60977316,127.0787373,,편의점,
씨유 묵동사랑점,37.61562991,127.0770143,,편의점,
씨유 혜원사거리점,37.59386293,127.0934366,,편의점,
GS25 면목동원점,37.58465832,127.0825381,,편의점,
씨유망우써너스빌점,37.59746632,127.0941603,,편의점,
지에스25 상봉센터점,37.59345148,127.0920259,,편의점,
씨유 면목시장점,37.57623915,127.0838345,,편의점,
씨유 면목행복점,37.58870728,127.0910119,,편의점,
GS25 면목한성점,37.57976296,127.0871728,,편의점,
GS25 서일대학점,37.58625884,127.0953434,,편의점,
(주)코리아세븐 망우2호점,37.60270595,127.1076455,,편의점,
(주)코리아세븐 면목점,37.59256789,127.0868969,,편의점,
(주)코리아세븐 면목2점,37.5798352,127.0887713,,편의점,
(주)코리아세븐 면목3호점,37.57181697,127.0814005,,편의점,
(주)코리아세븐 망우본점,37.59798619,127.0953992,,편의점,
GS25 중랑갤러리점,37.61696711,127.0913608,,편의점,
세븐일레븐 사가정두산점,37.58189182,127.0844548,,편의점,
GS25  상봉뉴월드점,37.59308067,127.0747508,,편의점,
세븐일레븐 용마공원점,37.59517523,127.1005603,,편의점,
씨유 중랑샤이닝점,37.59510069,127.0753154,,편의점,
GS25 면목지구점,37.58831928,127.0818278,,편의점,
씨유묵동중앙점,37.61018315,127.0794861,,편의점,
씨유 상봉두꺼비점,37.59204068,127.0859644,,편의점,
지에스(GS)25 면목샘터점,37.57241916,127.0832709,,편의점,
씨유 상봉스타점,,,,편의점,
세븐일레븐 신내중앙점,37.60488714,127.0980435,,편의점,
CU 면목사가정점,37.58227555,127.090068,,편의점,
(주)코리아세븐 묵동화랑점,37.61719223,127.0809089,,편의점,
씨유 용마하늘점,37.57095531,127.0864021,,편의점,
(주)코리아세븐 면목시장점,37.57663881,127.0851321,,편의점,
이마트24 면목미래점,37.58669877,127.0891444,,편의점,
미니스톱 중화하나점,37.60025904,127.0827327,,편의점,
씨유 상봉무지개점,37.60277406,127.0873652,,편의점,
지에스25 중랑스타점,,,,편의점,
씨유 면목두산점,37.57904743,127.0831175,,편의점,
씨유 상봉 솔렌시아,37.59431448,127.0919844,,편의점,
지에스(GS)25 용마산본점,37.57530113,127.0853457,,편의점,
씨유 망우금란점,37.6012215,127.1045084,,편의점,
지에스25중화타운점,,,,편의점,
할인마트부흥점(나들가게),37.59008004,127.0820244,,편의점,
씨유중랑호야점,37.58947331,127.073988,,편의점,
지에스25(GS25) 상봉하나점,37.59745248,127.0913696,,편의점,
지에스25 묵동하늘점,37.61576221,127.0810005,,편의점,
세븐일레븐 중랑동성점,37.61018576,127.0964153,,편의점,
미니스톱 면목센터점,37.57434505,127.0803935,,편의점,
씨유 중랑홈타운점,37.60046744,127.0873477,,편의점,
세븐일레븐 면목아름점,37.58560528,127.0784188,,편의점,
지에스(GS)25 면목스타점,37.58286892,127.0849975,,편의점,
CU 중랑서일대점,37.58768684,127.0965402,,편의점,
CU 중화점,37.60358567,127.0787828,,편의점,
씨유 망우경남점,37.60381496,127.1070718,,편의점,
세븐일레븐 망우역점,37.59909279,127.093479,,편의점,
씨유 면목7동점,37.5792284,127.0876548,,편의점,
세븐일레븐 면목사랑점,37.58928427,127.0905536,,편의점,
씨유 면목본동점,37.59086247,127.0919255,,편의점,
세븐일레븐 사가정중앙점,37.58214568,127.0878389,,편의점,
씨유 면목은혜점,37.58994676,127.0874504,,편의점,
(주)코리아세븐 묵동자이점,37.61383938,127.0775571,,편의점,
(주)코리아세븐 신내우디안점,37.61680909,127.1062937,,편의점,
GS25 상봉중화점,37.60089423,127.0852783,,편의점,
이마트24 중랑상봉점,37.60054785,127.0904074,,편의점,
이마트24 면목중랑점,37.58984868,127.0762204,,편의점,
씨유 중랑사가정점,37.58117966,127.0853536,,편의점,
GS25 상봉한국,37.59644443,127.0888022,,편의점,
(주)코리아세븐 상봉점,37.59521164,127.089346,,편의점,
세븐일레븐 묵동위더스점,37.61298501,127.0781915,,편의점,
씨유 중랑망우로점,37.59732379,127.0994251,,편의점,
씨유망우무지개점,37.59405014,127.0999498,,편의점,
씨유 중화사랑점,37.59532278,127.0724433,,편의점,
이마트24 상봉중앙점,37.59283347,127.0756895,,편의점,
(주)코리아세븐 중랑스마트빌점,37.59332444,127.0784202,,편의점,
씨유 망우제일점,37.59948109,127.1032447,,편의점,
GS25망우으뜸,37.5974858,127.1009021,,편의점,
GS25망우금호,37.60027132,127.108007,,편의점,
CU 상봉건영점,37.60153143,127.0949264,,편의점,
GS25 묵동공룡점,37.60683851,127.0781154,,편의점,
미니스톱먹골역점,37.60983182,127.0758317,,편의점,
GS25 면목공원점,37.59170144,127.0741706,,편의점,
지에스(GS)25 면목동일점,37.58475441,127.0790541,,편의점,
씨유(CU)중랑퍼스트점,37.59947364,127.0803962,,편의점,
지에스(GS)25 묵동제일점,37.60535425,127.0772435,,편의점,
(주)코리아세븐 면목사가정로점,37.5801471,127.0903465,,편의점,
지에스25 면목본점,37.59047081,127.0872844,,편의점,
세븐일레븐중화태릉,37.59661973,127.076068,,편의점,
지에스(GS)25 중화중앙점,37.59967474,127.081831,,편의점,
지에스25  면목겸재점,37.58884816,127.0932453,,편의점,
지에스25 중화본점,37.60234954,127.0823138,,편의점,
지에스(GS)25 중랑면목점,37.57756375,127.0865218,,편의점,
지에스25(GS25) 화랑대역,37.61947808,127.0841954,,편의점,
씨유묵동라온점,37.61431234,127.07915,,편의점,
씨유 면목제일점,37.58481557,127.0876233,,편의점,
씨유 중화제일점,37.59688923,127.0753551,,편의점,
세븐일레븐 중화다인점,37.6026229,127.0856077,,편의점,
지에스(GS)25 신내새한점,37.60493329,127.1012262,,편의점,
지에스(GS)25 면목제일점,37.57730283,127.0810507,,편의점,
씨유 중랑우정점,37.59197111,127.0808839,,편의점,
세븐일레븐 중랑망우점,37.59604748,127.0962316,,편의점,
CU 망우 퍼스트점,37.59144768,127.1024028,,편의점,
씨유 양원역점,37.60729042,127.1074845,,편의점,
지에스(GS)25면목퍼스트점,37.57189673,127.0853347,,편의점,
씨유 면목주함점,,,,편의점,
지에스(GS)25 신내4단지점,37.61600409,127.0855161,,편의점,
씨유 망우점,37.59897601,127.0976131,,편의점,
CU 신내경남점,37.6034548,127.0971118,,편의점,
씨유 상봉점,37.59424178,127.0851252,,편의점,
지에스25 중랑동일점,37.5904822,127.1019709,,편의점,
지에스25 중랑상봉점,37.59322158,127.0834976,,편의점,
(주)코리아세븐 중화점,37.60443355,127.0805827,,편의점,
씨유중랑제일점,37.58676761,127.0844874,,편의점,
세븐일레븐면목겸재로점,37.58851338,127.091945,,편의점,
지에스(GS)우림시장점,37.5982617,127.0971818,,편의점,
이마트24 중화역점,37.6018278,127.079121,,편의점,
씨유 중랑그랑데점,37.57609457,127.0860564,,편의점,
씨유 먹골장미점,37.61213679,127.0767156,,편의점,
씨유 중화일동점,37.60195343,127.0833938,,편의점,
미니스톱 면목대명점,37.59096515,127.0751685,,편의점,
세븐일레븐 묵동중앙점,37.61315908,127.0757016,,편의점,
지에스(GS)25 중화다미소,37.6020703,127.0801167,,편의점,
지에스25상봉우정점,37.59968448,127.0883165,,편의점,
지에스25 면목황금점,37.58514501,127.0935661,,편의점,
지에스(GS)25 면목라온점,37.58307005,127.0784495,,편의점,
씨유중랑센트럴아이파크점,37.58347584,127.0826945,,편의점,
지에스25(GS25) 상봉주한,37.59429916,127.0862564,,편의점,
지에스25(GS25) 동부시장,37.59078294,127.0778539,,편의점,
씨유 중랑데시앙플렉스점,37.61760048,127.1040125,,편의점,
씨유중랑베스트점,37.60026822,127.0761928,,편의점,
지에스(GS)25 상봉중앙본점,37.60237496,127.089826,,편의점,
씨유 망우우리점,37.59855585,127.1009626,,편의점,
씨유 면목장평교점,37.57374844,127.080475,,편의점,
지에스25 용마파크,37.57520556,127.0884853,,편의점,
(주)코리아세븐 신내참좋은점,37.6006153,127.0999438,,편의점,
지에스(GS)25신내스타점,,,,편의점,
지에스25 대림도신로점,37.50456917,126.8970683,,편의점,
CU 성신여대역점,37.59268804,127.0156322,,편의점,
CU 동선대로점,37.59464651,127.0188236,,편의점,
씨유 월곡위너스점,37.60747384,127.0387095,,편의점,
GS25 성북장위점,37.61185045,127.0545341,,편의점,
세븐일레븐 성북고대원룸점,37.58750323,127.0298821,,편의점,
세븐일레븐 노벨리아시티점,37.6136536,127.0608101,,편의점,
(주)코리아세븐 성북아리랑점,37.59665873,127.0154472,,편의점,
지에스25 성북정릉타운,37.60591928,127.0133502,,편의점,
세븐일레븐 성북성신점,37.59262641,127.0208992,,편의점,
미니스톱 종암점,37.60102155,127.0344387,,편의점,
CU 장위퍼스트하이점,37.62128579,127.051719,,편의점,
(주)코리아세븐 성북본점,37.62045607,127.0498253,,편의점,
GS25 월곡화랑점,37.60424898,127.0332197,,편의점,
GS25 석관미소점,37.60893358,127.0637243,,편의점,
(주)코리아세븐 길음두산위브점,37.60944177,127.0193237,,편의점,
GS25 성신여대점,37.59125784,127.0201535,,편의점,
씨유 국회대로오피스점,37.52505672,126.9068268,,편의점,
세븐일레븐성북243호,37.59482478,126.9990065,,편의점,
씨유 석관늘푸른에버그린점,37.60795518,127.0640912,,편의점,
(주)코리아세븐 성북스타클래스점,37.60182774,127.0404635,,편의점,
이마트24 월곡역점,37.60252063,127.040891,,편의점,
지에스(GS)25 국민사랑점,37.61040885,126.9992155,,편의점,
씨유 안암행복점,37.5807309,127.0253449,,편의점,
지에스(GS)25 성북마을점,37.5889835,127.0038767,,편의점,
세븐일레븐 종암동덕기숙사점,37.60101327,127.0331662,,편의점,
지에스25 성북건영점,37.60076991,127.0136175,,편의점,
이마트24 동덕여대점,37.60407249,127.0427077,,편의점,
GS25 길음래미안점,37.60269651,127.020948,,편의점,
CU 우리아이들성북점,37.60686332,127.0293592,,편의점,
미니스톱 보문파크점,37.57994777,127.0206595,,편의점,
㈜코리아세븐 정릉온누리점,37.61312121,127.0101655,,편의점,
씨유 여의중앙점,37.52076155,126.9291366,,편의점,
GS25 성북한성점,37.58958369,127.0051257,,편의점,
GS25 삼선센터점,37.59061755,127.0142843,,편의점,
CU 정릉베스트점,37.5992559,127.0057439,,편의점,
지에스25 동선행복점,37.59572354,127.0199861,,편의점,
한국미니스톱(주) 종암아이파크점,37.59804774,127.0318611,,편의점,
씨유 보문파크뷰점,37.58287311,127.0178911,,편의점,
씨유 성북리치점,37.58738933,127.0067902,,편의점,
씨유 정릉보국점,37.60746844,127.0125829,,편의점,
씨유 상월곡역점,37.6076328,127.0503412,,편의점,
씨유 서경대점,37.611102,127.013688,,편의점,
이마트24R보문미소점,37.57947305,127.0220723,,편의점,
미니스톱보문점,37.58187132,127.021032,,편의점,
씨유 상월곡본점,37.6090622,127.0522491,,편의점,
씨유 안암센트럴점,37.58555402,127.0306257,,편의점,
씨유 성북돈암점,37.60385729,127.0273827,,편의점,
씨유 일등고대점,37.58366569,127.029314,,편의점,
씨유 장위1동점,37.61636556,127.0454111,,편의점,
씨유 정릉역점,37.60282153,127.0130869,,편의점,
씨유 장위으뜸점,37.6103504,127.0500462,,편의점,
지에스25 성북삼선점,37.5881587,127.0166204,,편의점,
지에스25 국민대점,37.60775472,127.0003374,,편의점,
지에스25 정릉로터리점,37.60154251,127.0188289,,편의점,
지에스25 정릉본점,37.61039477,127.005287,,편의점,
미니스톱 종암베로니스점,,,,편의점,
지에스25 정릉금성점,37.61203143,127.0115019,,편의점,
지에스25 뉴고대안암점,37.58713646,127.0290936,,편의점,
쎄븐일레븐 정릉삼정점,37.61691205,127.0036149,,편의점,
㈜코리아세븐 석관초교점,37.61019311,127.0595141,,편의점,
씨유 길음미아초점,37.60977047,127.0222719,,편의점,
씨유 장위포레카운티점,37.61792153,127.0522534,,편의점,
씨유 성북석관점,37.6111745,127.0644307,,편의점,
씨유 안암역점,37.58645544,127.0300027,,편의점,
CU 길음래미안점,37.60269651,127.020948,,편의점,
세븐일레븐 북서울꿈의숲점,37.61892676,127.0455174,,편의점,
(주)코리아세븐 한성대역점,37.58798184,127.0064947,,편의점,
CU 월곡동아점,37.60624672,127.0456891,,편의점,
(주)코리아세븐 월곡동덕여대점,37.60386367,127.0421098,,편의점,
GS25 성북본점,37.59555415,127.0171424,,편의점,
GS25 성신로데오점,37.59180043,127.0178391,,편의점,
미니스톱 성북보문점,37.58277838,127.0156254,,편의점,
CU 월곡로터리점,37.6036783,127.0368327,,편의점,
(주)코리아세븐 성북정릉동아점,37.60688276,127.0144326,,편의점,
GS25 길음역점,37.60346787,127.0245556,,편의점,
GS25 안암래미안,37.58897579,127.0222417,,편의점,
CU 종암행복점,37.59408883,127.0342803,,편의점,
GS25한진본,37.59447253,127.012706,,편의점,
㈜코리아세븐 길음뉴타운점,37.60475425,127.0230402,,편의점,
㈜코리아세븐 고대4호점,37.58225671,127.0282061,,편의점,
㈜코리아세븐 돈암센트레빌점,37.60201855,127.0253193,,편의점,
㈜코리아세븐 고대2호점,37.58596858,127.0294962,,편의점,
(주)코리아세븐 성북동소문점,37.59183685,127.0119205,,편의점,
CU 정릉스카이점,37.5997012,127.0094456,,편의점,
GS25 정릉유명,37.60629538,126.9988903,,편의점,
GS25 고대타운점,37.58534581,127.0298631,,편의점,
GS25 성북동소문점,37.59121781,127.0106852,,편의점,
GS25 성신사랑,37.59258108,127.0188,,편의점,
CU 성북명랑점,37.59378505,127.0200696,,편의점,
세븐일레븐 천경고대점,37.58676095,127.0237328,,편의점,
GS25 정릉중앙점,37.6081371,127.0102635,,편의점,
베스트올,37.60645374,127.0600413,,편의점,
(주)코리아세븐 석관중학교점,37.60698616,127.0657342,,편의점,
CU 석관아트리치,37.60654322,127.0622674,,편의점,
CU 정릉청수점,37.61725706,127.0024629,,편의점,
GS25 길음센터피스점,37.61198667,127.028784,,편의점,
CU 성북센터피스점,37.61198667,127.028784,,편의점,
